Price,Equity
2010-07-06,1.0294630279580401
2010-07-07,1.0613877602846404
2010-07-08,1.0668476871373804
2010-07-09,1.0763496137844153
2010-07-12,1.0792635522143805
2010-07-13,1.0922241581416214
2010-07-14,1.0972979874769773
2010-07-15,1.098175842370308
2010-07-16,1.017693293958185
2010-07-19,1.0262638013304526
2010-07-20,1.0383383669321562
2010-07-21,1.003322207605718
2010-07-22,1.0707474337628695
2010-07-23,1.0967760908988093
2010-07-26,1.118755788132942
2010-07-27,1.1185421767490038
2010-07-28,1.0981010626857246
2010-07-29,1.074283994850025
2010-07-30,1.081111077978223
2010-08-02,1.134912025568244
2010-08-03,1.1245746568759738
2010-08-04,1.1534586814881629
2010-08-05,1.1475553843333168
2010-08-06,1.1428651213175924
2010-08-09,1.1603504617493956
2010-08-10,1.1391531087151967
2010-08-11,1.0568345368481031
2010-08-12,1.048904847661054
2010-08-13,1.0418006366686479
2010-08-16,1.0435893240733578
2010-08-17,1.056312255480949
2010-08-18,1.060279770110391
2010-08-19,1.0451314174802278
2010-08-20,1.0464689899401636
2010-08-23,1.036673939108331
2010-08-24,1.0180138438212376
2010-08-25,1.0276359971440163
2010-08-26,1.015609554750525
2010-08-27,1.0277823930829868
2010-08-30,1.017344507307791
2010-08-31,1.0139044801792354
2010-09-01,1.0438171188919478
2010-09-02,1.054987744500912
2010-09-03,1.105923928696591
2010-09-07,1.081578118506458
2010-09-08,1.1168981655902233
2010-09-09,1.129554542207302
2010-09-10,1.1403124244075884
2010-09-13,1.1843934184878107
2010-09-14,1.1970609586859102
2010-09-15,1.214040843988926
2010-09-16,1.2281400540786507
2010-09-17,1.2387888513476675
2010-09-20,1.2908875112600584
2010-09-21,1.2877341380136502
2010-09-22,1.2829906174868804
2010-09-23,1.279999125412428
2010-09-24,1.3366215900214955
2010-09-27,1.3251775493131774
2010-09-28,1.3276900258100404
2010-09-29,1.3196321914522142
2010-09-30,1.3060949213701059
2010-10-01,1.3029838878880005
2010-10-04,1.2682931171370189
2010-10-05,1.342736674896436
2010-10-06,1.3172517838067381
2010-10-07,1.3270582705967584
2010-10-08,1.347199599898463
2010-10-11,1.3492267161900526
2010-10-12,1.3699874040742148
2010-10-13,1.394290314195165
2010-10-14,1.3887367590805786
2010-10-15,1.4525273887351031
2010-10-18,1.4525273887351031
2010-10-19,1.4127623119104644
2010-10-20,1.4335506983518416
2010-10-21,1.440528003185876
2010-10-22,1.460026761038928
2010-10-25,1.475201141196795
2010-10-26,1.4811965364173898
2010-10-27,1.49148897108403
2010-10-28,1.497233440377347
2010-10-29,1.4924355376252287
2010-11-01,1.4947307578951552
2010-11-02,1.5250445404516606
2010-11-03,1.539495049081801
2010-11-04,1.5749241729644146
2010-11-05,1.5761243970422494
2010-11-08,1.5786611318620474
2010-11-09,1.5624935934085156
2010-11-10,1.5777828585765568
2010-11-11,1.5609648009126005
2010-11-12,1.5100776874302222
2010-11-15,1.499369408868491
2010-11-16,1.4497470482066248
2010-11-17,1.4526625749857134
2010-11-18,1.4687474382691352
2010-11-19,1.4711001858416441
2010-11-22,1.4974597615978689
2010-11-23,1.4502277730783089
2010-11-24,1.4703929528520683
2010-11-26,1.4638041191060838
2010-11-29,1.4630461645996649
2010-11-30,1.4509084570057142
2010-12-01,1.4720260254176214
2010-12-02,1.4821783914085234
2010-12-03,1.4905384695059747
2010-12-06,1.4887821548454536
2010-12-07,1.4896968802918527
2010-12-08,1.5035505701595646
2010-12-09,1.5045906044269348
2010-12-10,1.5255836688141358
2010-12-13,1.5138443530566572
2010-12-14,1.5180328043711777
2010-12-15,1.5078434158228293
2010-12-16,1.5287069117332797
2010-12-17,1.531752187997391
2010-12-20,1.5344520925020393
2010-12-21,1.55093628028576
2010-12-22,1.551995234266632
2010-12-23,1.5443914706120419
2010-12-27,1.544790779274051
2010-12-28,1.540461961532702
2010-12-29,1.546415058350502
2010-12-30,1.5389013126606588
2010-12-31,1.5297212802530011
2011-01-03,1.5748934085389594
2011-01-04,1.573340457762221
2011-01-05,1.598159190863523
2011-01-06,1.6072014719286987
2011-01-07,1.6048828847707122
2011-01-10,1.6161262018948697
2011-01-11,1.620722178342608
2011-01-12,1.6410012029656165
2011-01-13,1.6441530635397492
2011-01-14,1.665838727167909
2011-01-18,1.6738214679829477
2011-01-19,1.6403275129766621
2011-01-20,1.6178715202641918
2011-01-21,1.5950251783925051
2011-01-24,1.6363237174646086
2011-01-25,1.639801879961324
2011-01-26,1.6553070983958773
2011-01-27,1.6745875270211048
2011-01-28,1.5991600235055965
2011-01-31,1.604005111173051
2011-02-01,1.622754821620031
2011-02-02,1.6182471962044054
2011-02-03,1.6221195219932214
2011-02-04,1.6401629368035464
2011-02-07,1.6546804186714266
2011-02-08,1.6760013249831738
2011-02-09,1.669924414000729
2011-02-10,1.674792669420193
2011-02-11,1.6953005383198692
2011-02-14,1.7015935511454066
2011-02-15,1.6990149678109794
2011-02-16,1.7174958116074004
2011-02-17,1.7166319985899732
2011-02-18,1.7109563688714076
2011-02-22,1.6228938193478548
2011-02-23,1.6146528103434512
2011-02-24,1.6199569066761315
2011-02-25,1.6338504096328565
2011-02-28,1.641131610389903
2011-03-01,1.5930589529292538
2011-03-02,1.5983369987013218
2011-03-03,1.6181128022150597
2011-03-04,1.6033078819679685
2011-03-07,1.5898526847280552
2011-03-08,1.593874574086764
2011-03-09,1.5870824231974263
2011-03-10,1.5714767683726931
2011-03-11,1.5777110348135504
2011-03-14,1.5741706135772282
2011-03-15,1.5599584580137873
2011-03-16,1.5358099451207834
2011-03-17,1.5450435217280305
2011-03-18,1.5427895101065299
2011-03-21,1.5620733265842137
2011-03-22,1.5602715406757532
2011-03-23,1.565867378061534
2011-03-24,1.5836378313234967
2011-03-25,1.5861070369309371
2011-03-28,1.58065319519433
2011-03-29,1.5903826081816361
2011-03-30,1.6051101293824837
2011-03-31,1.609357846722233
2011-04-01,1.6108851414766283
2011-04-04,1.6018517510851331
2011-04-05,1.5904866946067933
2011-04-06,1.5980301316060452
2011-04-07,1.5977929298728308
2011-04-08,1.5828143204209182
2011-04-11,1.5737635534505046
2011-04-12,1.554033779662654
2011-04-13,1.5778878231677163
2011-04-14,1.5724265958495904
2011-04-15,1.570664497454694
2011-04-18,1.5513842666871467
2011-04-19,1.5576063539029628
2011-04-20,1.5802210943314754
2011-04-21,1.605593387879348
2011-04-25,1.613016627856676
2011-04-26,1.6302102252810515
2011-04-27,1.6509537912596843
2011-04-28,1.6494487998097487
2011-04-29,1.6446022785644825
2011-05-02,1.6391919281262566
2011-05-03,1.6241773631509795
2011-05-04,1.6183227501203612
2011-05-05,1.6033232073242194
2011-05-06,1.6120080391237017
2011-05-09,1.6228567390909547
2011-05-10,1.648522635151268
2011-05-11,1.6269502320039044
2011-05-12,1.644589264344812
2011-05-13,1.6091645645330752
2011-05-16,1.5918730991794965
2011-05-17,1.5946605154941729
2011-05-18,1.6029997459601375
2011-05-19,1.6059287040769097
2011-05-20,1.5983696951850044
2011-05-23,1.5836563058184479
2011-05-24,1.5775073798311583
2011-05-25,1.581396148100684
2011-05-26,1.5875593796754708
2011-05-27,1.5926346031182144
2011-05-31,1.6088281156800806
2011-06-01,1.5870667825896438
2011-06-02,1.5891686776797478
2011-06-03,1.5741364899191996
2011-06-06,1.5659731602826437
2011-06-07,1.5641839475563972
2011-06-08,1.557014035607212
2011-06-09,1.5588195560854072
2011-06-10,1.5435016185296768
2011-06-13,1.5435016185296768
2011-06-14,1.5563127081799495
2011-06-15,1.5373388717136804
2011-06-16,1.5334710457233167
2011-06-17,1.530339071159795
2011-06-20,1.5355442486286062
2011-06-21,1.556997998292036
2011-06-22,1.5497557826387913
2011-06-23,1.5590571599729852
2011-06-24,1.541709706304359
2011-06-27,1.5577082729467442
2011-06-28,1.5725500155316234
2011-06-29,1.585075049508422
2011-06-30,1.6230715268212141
2011-07-01,1.6694044032680164
2011-07-05,1.683816730801148
2011-07-06,1.694471546844743
2011-07-07,1.7349437213094638
2011-07-08,1.7266627226944198
2011-07-11,1.6730484328573423
2011-07-12,1.6486696486026884
2011-07-13,1.6619957115311172
2011-07-14,1.6275907663737585
2011-07-15,1.667356695972987
2011-07-18,1.6508660870852538
2011-07-19,1.7213847726357663
2011-07-20,1.707387870036461
2011-07-21,1.7276672269221196
2011-07-22,1.7586966077339576
2011-07-25,1.752806188316212
2011-07-26,1.7583012772669213
2011-07-27,1.682441420268022
2011-07-28,1.6841631125791259
2011-07-29,1.6808976903900779
2011-08-01,1.6673895126501712
2011-08-02,1.5914835294714276
2011-08-03,1.601080237284035
2011-08-04,1.5546093845256748
2011-08-05,1.5483324881724272
2011-08-08,1.4881431893755337
2011-08-09,1.536374171751449
2011-08-10,1.4954540272740904
2011-08-11,1.5394961634847464
2011-08-12,1.5483480695287544
2011-08-15,1.5630950950769886
2011-08-16,1.5546326959765064
2011-08-17,1.548695912491426
2011-08-18,1.499610231384499
2011-08-19,1.4815532713572412
2011-08-22,1.485151100408132
2011-08-23,1.5263777648019863
2011-08-24,1.5342202140075547
2011-08-25,1.517898831442571
2011-08-26,1.5429806056041047
2011-08-29,1.6280869414067136
2011-08-30,1.6484378739001437
2011-08-31,1.6542616617828232
2011-09-01,1.626036661304545
2011-09-02,1.556034077969727
2011-09-06,1.556221976859355
2011-09-07,1.5815547655288764
2011-09-08,1.5677058764958967
2011-09-09,1.501864283350387
2011-09-12,1.539369023277522
2011-09-13,1.5781653140256302
2011-09-14,1.6213631851353312
2011-09-15,1.6667984132664326
2011-09-16,1.6929302882264867
2011-09-19,1.695476462331953
2011-09-20,1.681304857322805
2011-09-21,1.6304510389451492
2011-09-22,1.5331508182283633
2011-09-23,1.5437889404829406
2011-09-26,1.5777106689348739
2011-09-27,1.6082922696662862
2011-09-28,1.5611883496840893
2011-09-29,1.531558180251685
2011-09-30,1.4538205513181304
2011-10-03,1.428101105361674
2011-10-04,1.4486333896582417
2011-10-05,1.4743088746300255
2011-10-06,1.4911217217441064
2011-10-07,1.4845075442464355
2011-10-10,1.519092140872521
2011-10-11,1.5258853571432285
2011-10-12,1.541947061223548
2011-10-13,1.5687937080518073
2011-10-14,1.6238698023375226
2011-10-17,1.5775809176883189
2011-10-18,1.6138511946017648
2011-10-19,1.556195372499388
2011-10-20,1.5434988023270426
2011-10-21,1.5790672072469643
2011-10-24,1.641551109481263
2011-10-25,1.5848557020134635
2011-10-26,1.5809018061249176
2011-10-27,1.6614886158151618
2011-10-28,1.6647956690383356
2011-10-31,1.6152407405334515
2011-11-01,1.5378033487335396
2011-11-02,1.546308109751521
2011-11-03,1.5670389509853733
2011-11-04,1.5618751890183584
2011-11-07,1.5841182879164413
2011-11-08,1.6174562533301733
2011-11-09,1.5140206498056412
2011-11-10,1.5099004188052463
2011-11-11,1.5287449631496643
2011-11-14,1.5225218788766868
2011-11-15,1.5546679777905106
2011-11-16,1.5053756441971085
2011-11-17,1.4819370091921118
2011-11-18,1.4742348688714695
2011-11-21,1.455101126757868
2011-11-22,1.4584138132011901
2011-11-23,1.4358533272384697
2011-11-25,1.4281596717837828
2011-11-28,1.4629551487821861
2011-11-29,1.456741884287651
2011-11-30,1.493703592957185
2011-12-01,1.5006201893453681
2011-12-02,1.4978022958011508
2011-12-05,1.5087524421386516
2011-12-06,1.5059571186295544
2011-12-07,1.5059571186295544
2011-12-08,1.489138843458399
2011-12-09,1.536558470991519
2011-12-12,1.5037459466681273
2011-12-13,1.469964747446856
2011-12-14,1.423446301046556
2011-12-15,1.4156766620291756
2011-12-16,1.42820520367516
2011-12-19,1.4005217523648834
2011-12-20,1.4892761519184543
2011-12-21,1.474972935765805
2011-12-22,1.4834979537036213
2011-12-23,1.4921310350939945
2011-12-27,1.4958612634911836
2011-12-28,1.4843035173296397
2011-12-29,1.4914992666068947
2011-12-30,1.4833290880422123
2012-01-03,1.5024943633573613
2012-01-04,1.514461495753288
2012-01-05,1.5390766359108878
2012-01-06,1.5494111444666694
2012-01-09,1.5410416721259699
2012-01-10,1.5615380559653733
2012-01-11,1.568495498656306
2012-01-12,1.580358045060406
2012-01-13,1.5688916181008183
2012-01-17,1.595738627863665
2012-01-18,1.6354643627515024
2012-01-19,1.6554847160972068
2012-01-20,1.6510569026548683
2012-01-23,1.6509356174893597
2012-01-24,1.6454063707371516
2012-01-25,1.683606669172916
2012-01-26,1.6730107566930306
2012-01-27,1.6828964649374463
2012-01-30,1.684528814168179
2012-01-31,1.6880191459789846
2012-02-01,1.7125986497983803
2012-02-02,1.722895926499072
2012-02-03,1.7626582943052447
2012-02-06,1.7616891659589429
2012-02-07,1.7660016562127923
2012-02-08,1.7826434807253844
2012-02-09,1.8048213206972643
2012-02-10,1.7834352331567795
2012-02-13,1.8103559963910953
2012-02-14,1.8190944437023493
2012-02-15,1.7967753618836977
2012-02-16,1.8385766312383511
2012-02-17,1.8300717036382848
2012-02-21,1.8385491499781614
2012-02-22,1.825339544402584
2012-02-23,1.8443033878663875
2012-02-24,1.8540560975575624
2012-02-27,1.8588853540663952
2012-02-28,1.8888022390928523
2012-02-29,1.8756596023062058
2012-03-01,1.8999791247052373
2012-03-02,1.8969645754394624
2012-03-05,1.8657792016141153
2012-03-06,1.8371020903317743
2012-03-07,1.8597966953990388
2012-03-08,1.8915131431117918
2012-03-09,1.9036005617863492
2012-03-12,1.9051989837467997
2012-03-13,1.9615317730689061
2012-03-14,1.9727311060781851
2012-03-15,1.9803783274969657
2012-03-16,1.9781976914490766
2012-03-19,1.9999649147540597
2012-03-20,2.0054407220326618
2012-03-21,2.0051002524778156
2012-03-22,1.9990564632608447
2012-03-23,1.9976868618158896
2012-03-26,2.049911828821388
2012-03-27,2.0537422144219226
2012-03-28,2.042051436375296
2012-03-29,2.031782511265056
2012-03-30,2.024810395557959
2012-04-02,2.0553187050808113
2012-04-03,2.0553994266149007
2012-04-04,2.0146048726279524
2012-04-05,2.032868078420071
2012-04-09,2.009867447009935
2012-04-10,1.9615923309407177
2012-04-11,1.9664315304029423
2012-04-12,1.9778682141127177
2012-04-13,1.9326418520536417
2012-04-16,1.9214618836568993
2012-04-17,1.9417825160868725
2012-04-18,1.9392372682538703
2012-04-19,1.9279771852404228
2012-04-20,1.9252442525183113
2012-04-23,1.9161091419404137
2012-04-24,1.9107311938418623
2012-04-25,1.9373032964817047
2012-04-26,1.94317206239101
2012-04-27,1.9491567431131338
2012-04-30,1.9283728815843633
2012-05-01,1.9340503431350005
2012-05-02,1.9406513203526479
2012-05-03,1.9300634667171463
2012-05-04,1.8566880298159383
2012-05-07,1.857615118738814
2012-05-08,1.8539088726646413
2012-05-09,1.8508093325080188
2012-05-10,1.8487882939603861
2012-05-11,1.848632540331076
2012-05-14,1.8392834599254142
2012-05-15,1.8359807116687583
2012-05-16,1.8291948126500484
2012-05-17,1.8080640701091424
2012-05-18,1.7950789936527602
2012-05-21,1.8230350576951135
2012-05-22,1.821914999803833
2012-05-23,1.8238369771975087
2012-05-24,1.8172833210324217
2012-05-25,1.8159961853060549
2012-05-29,1.8287236798784687
2012-05-30,1.8202923709330285
2012-05-31,1.8159606355795264
2012-06-01,1.7893735063517235
2012-06-04,1.796987974644116
2012-06-05,1.8010951116855816
2012-06-06,1.8240004538925103
2012-06-07,1.8200020522099667
2012-06-08,1.8494139663799913
2012-06-11,1.80158357077968
2012-06-12,1.8137173203335633
2012-06-13,1.7941097223023386
2012-06-14,1.7978117999452747
2012-06-15,1.8347595142641548
2012-06-18,1.8605400449203269
2012-06-19,1.8934378731467234
2012-06-20,1.8969988248509093
2012-06-21,1.8220920010178527
2012-06-22,1.8532025173981725
2012-06-25,1.7938924514739292
2012-06-26,1.813225421820809
2012-06-27,1.8315441342647931
2012-06-28,1.795564900331863
2012-06-29,1.8270764256777816
2012-07-02,1.835076129026975
2012-07-03,1.8588857856315886
2012-07-05,1.8623739275255011
2012-07-06,1.8229763917159647
2012-07-09,1.819558736870727
2012-07-10,1.7888953102717309
2012-07-11,1.7833721380592944
2012-07-12,1.7740103637791984
2012-07-13,1.789227267314021
2012-07-16,1.7817303900787484
2012-07-17,1.797046592078284
2012-07-18,1.8377581309343825
2012-07-19,1.870322950426007
2012-07-20,1.8318618985733934
2012-07-23,1.7948615884656451
2012-07-24,1.7869824175312292
2012-07-25,1.78031173497808
2012-07-26,1.7935831289786088
2012-07-27,1.8172536740125336
2012-07-30,1.8112254688002245
2012-07-31,1.8118122041120361
2012-08-01,1.8020346503599916
2012-08-02,1.7915684888466057
2012-08-03,1.8484432990725397
2012-08-06,1.8709134492255113
2012-08-07,1.8956597622402498
2012-08-08,1.8940382788135692
2012-08-09,1.902521061706147
2012-08-10,1.9066383004018324
2012-08-13,1.9126985892146529
2012-08-14,1.914116130678297
2012-08-15,1.921193064369636
2012-08-16,1.9570326594696126
2012-08-17,1.97077090238899
2012-08-20,1.974619290371821
2012-08-21,1.9631191838127457
2012-08-22,1.9739096493189037
2012-08-23,1.9517248719478313
2012-08-24,1.9694665740844346
2012-08-27,1.9743267521128531
2012-08-28,1.974160345332076
2012-08-29,1.9744943118747549
2012-08-30,1.9439738560962847
2012-08-31,1.9653051574655556
2012-09-04,1.96109447548175
2012-09-05,1.9565275923898298
2012-09-06,2.0226271560256537
2012-09-07,2.0183236772659296
2012-09-10,1.9815065439729218
2012-09-11,1.9771851538122727
2012-09-12,1.985864646412062
2012-09-13,2.0257461296471777
2012-09-14,2.0513662848888323
2012-09-17,2.0532280091301853
2012-09-18,2.055086644299535
2012-09-19,2.061734012681659
2012-09-20,2.0594306636641715
2012-09-21,2.0594306636641715
2012-09-24,2.0409604096454768
2012-09-25,2.000815837226182
2012-09-26,1.9745135086748382
2012-09-27,1.98829616801978
2012-09-28,1.9800522017928683
2012-10-01,1.9757650926105033
2012-10-02,1.9822241869446016
2012-10-03,2.0011479052049133
2012-10-04,2.004620779439958
2012-10-05,1.9992853021570558
2012-10-08,1.9901524061930784
2012-10-09,1.97420496105577
2012-10-10,1.969150129560837
2012-10-11,1.966011927599057
2012-10-12,1.9655623845363834
2012-10-15,1.9729110617475967
2012-10-16,1.9870542252189982
2012-10-17,1.9864670323774116
2012-10-18,1.9748628778766553
2012-10-19,1.9509367432132916
2012-10-22,1.9561134322472604
2012-10-23,1.9465707448848661
2012-10-24,1.9430535225008494
2012-10-25,1.9430535225008494
2012-10-26,1.945968964845735
2012-10-31,1.9398483358627077
2012-11-01,1.9540129952049212
2012-11-02,1.943385983566452
2012-11-05,1.9499840102830661
2012-11-06,1.9518134549916413
2012-11-07,1.9282284387224733
2012-11-08,1.9124889265970562
2012-11-09,1.9167639767444604
2012-11-12,1.9166063579379389
2012-11-13,1.9096683543675996
2012-11-14,1.8979185110452816
2012-11-15,1.8945446126497543
2012-11-16,1.8988972654060365
2012-11-19,1.9226536555645173
2012-11-20,1.9229670962672993
2012-11-21,1.9250045919147625
2012-11-23,1.9401774455911607
2012-11-26,1.9444915328782355
2012-11-27,1.941116560852366
2012-11-28,1.9497372912966573
2012-11-29,1.9670184091948104
2012-11-30,1.9634327122456385
2012-12-03,1.9585070832836293
2012-12-04,1.9520345876895786
2012-12-05,1.9211858629980962
2012-12-06,1.939572349319678
2012-12-07,1.9224888566243221
2012-12-10,1.9313765143484405
2012-12-11,1.9699433691211654
2012-12-12,1.9631570889201948
2012-12-13,1.9405728213106648
2012-12-14,1.912222838922271
2012-12-17,1.9255169363142572
2012-12-18,1.971871686143511
2012-12-19,1.9575335481807525
2012-12-20,1.9582802083155373
2012-12-21,1.9271578805186067
2012-12-24,1.9251641081516628
2012-12-26,1.9164041518320525
2012-12-27,1.9148540741405868
2012-12-28,1.9052266419939539
2012-12-31,1.9263931431680215
2013-01-02,2.019690704530226
2013-01-03,2.0052025390839128
2013-01-04,1.9953427945820637
2013-01-07,1.996429161158012
2013-01-08,1.9906411690970165
2013-01-09,2.000828660590032
2013-01-10,2.0184772209495945
2013-01-11,2.0221932723314584
2013-01-14,2.0093225012588016
2013-01-15,1.9944991606047195
2013-01-16,2.005738431837349
2013-01-17,2.0211563719489116
2013-01-18,2.0155064396665803
2013-01-22,2.019590780925977
2013-01-23,2.035859574770437
2013-01-24,1.9960120612827947
2013-01-25,2.0011126717817564
2013-01-28,2.0082553176109537
2013-01-29,2.0082553176109537
2013-01-30,2.002758966839618
2013-01-31,1.9963409209879641
2013-02-01,2.0081553268216954
2013-02-04,1.9572515007637787
2013-02-05,1.9719929057988375
2013-02-06,1.962699231934124
2013-02-07,1.9651773218507858
2013-02-08,1.9955443615401187
2013-02-11,1.9952022756730816
2013-02-12,1.9835459499319787
2013-02-13,1.9951657988129519
2013-02-14,1.9931085369214832
2013-02-15,1.9845192495650903
2013-02-19,2.006352770342348
2013-02-20,1.9607361431187438
2013-02-21,1.9282197127464973
2013-02-22,1.9382994279702568
2013-02-25,1.9259367861780543
2013-02-26,1.9297072594046467
2013-02-27,1.9399236142976979
2013-02-28,1.9378416466716124
2013-03-01,1.942014332456346
2013-03-04,1.9464667462911627
2013-03-05,1.9612419623362167
2013-03-06,1.954897490817482
2013-03-07,1.9636352191689137
2013-03-08,1.9648012038595735
2013-03-11,1.9751173508129196
2013-03-12,1.962930155636854
2013-03-13,1.9597628293930773
2013-03-14,1.9699648083297134
2013-03-15,1.9605277147612439
2013-03-18,1.9536754596458692
2013-03-19,1.9496364143333325
2013-03-20,1.968730304484545
2013-03-21,1.9367290549586955
2013-03-22,1.964307521796039
2013-03-25,1.954138361807536
2013-03-26,1.9595524777150326
2013-03-27,1.9648595636340136
2013-03-28,1.9706344894455134
2013-04-01,1.9512778170040157
2013-04-02,1.9591611391128831
2013-04-03,1.932660041121359
2013-04-04,1.932951835820973
2013-04-05,1.9246222367994037
2013-04-08,1.9299271621881045
2013-04-09,1.9366699875291478
2013-04-10,1.995210572382962
2013-04-11,1.9934819949366132
2013-04-12,1.992380608352934
2013-04-15,1.9315642633606704
2013-04-16,1.9733359036868499
2013-04-17,1.9148816729478089
2013-04-18,1.9010800466613706
2013-04-19,1.914776633101817
2013-04-22,1.925057481774905
2013-04-23,1.9346516819090187
2013-04-24,1.9322253787276384
2013-04-25,1.948440333657326
2013-04-26,1.939983045543796
2013-04-29,1.9665361097561065
2013-04-30,1.9884832336150635
2013-05-01,1.9757508443452436
2013-05-02,2.0119539563105935
2013-05-03,2.0468917468901173
2013-05-06,2.0597862200757935
2013-05-07,2.057355118954751
2013-05-08,2.0729840893484512
2013-05-09,2.0694547621228123
2013-05-10,2.086457093287115
2013-05-13,2.090357402028922
2013-05-14,2.105067126719886
2013-05-15,2.1124523355099605
2013-05-16,2.1087869236397196
2013-05-17,2.136992177429632
2013-05-20,2.132486950313621
2013-05-21,2.136214003166402
2013-05-22,2.1118111180727985
2013-05-23,2.100935067823783
2013-05-24,2.100385807824633
2013-05-28,2.1210128824062293
2013-05-29,2.1059229240619604
2013-05-30,2.122201425102311
2013-05-31,2.0936649894795036
2013-06-03,2.0994846673913043
2013-06-04,2.084468408078081
2013-06-05,2.0714544361982212
2013-06-06,2.0763118316960276
2013-06-07,2.08998567515416
2013-06-10,2.090394619481059
2013-06-11,2.080452092880546
2013-06-12,2.0688960511942383
2013-06-13,2.0815616155233005
2013-06-14,2.0749643009715575
2013-06-17,2.084649118398838
2013-06-18,2.0928704668601643
2013-06-19,2.0614140813639237
2013-06-20,2.0376374025629262
2013-06-21,2.0323266616381526
2013-06-24,2.0223881017306153
2013-06-25,2.0297017758774865
2013-06-26,2.0386711429076736
2013-06-27,2.0429039608837516
2013-06-28,2.044309823219348
2013-07-01,2.0504825969024014
2013-07-02,2.050901332765209
2013-07-03,2.0644647481800202
2013-07-05,2.072100862262301
2013-07-08,2.075374039394064
2013-07-09,2.0814304935387433
2013-07-10,2.0871764473982775
2013-07-11,2.14950551137634
2013-07-12,2.1599502370443826
2013-07-15,2.167734597386788
2013-07-16,2.1638093554180537
2013-07-17,2.1709287592111353
2013-07-18,2.163606919424302
2013-07-19,2.133215765874524
2013-07-22,2.1404288050199627
2013-07-23,2.1181633253679055
2013-07-24,2.127618569013408
2013-07-25,2.145692060255743
2013-07-26,2.1622789846274344
2013-07-29,2.1576899954568782
2013-07-30,2.1725448903498137
2013-07-31,2.1788536641300684
2013-08-01,2.2093238337069354
2013-08-02,2.2259950077354484
2013-08-05,2.228149335640262
2013-08-06,2.2103538894830046
2013-08-07,2.2046393415448504
2013-08-08,2.21796912405342
2013-08-09,2.207228037515309
2013-08-12,2.2134496836780997
2013-08-13,2.230059928042287
2013-08-14,2.2189686873663015
2013-08-15,2.1687996767276903
2013-08-16,2.165244569914257
2013-08-19,2.161294896979519
2013-08-20,2.1656746697405644
2013-08-21,2.1622391968257926
2013-08-22,2.172050892083499
2013-08-23,2.17874703653945
2013-08-26,2.1792687547534624
