Date,QQQ,TQQQ,SMA200,Signal_TQQQ(1)/QQQ(0),Position,QQQ_return,TQQQ_return,Strategy_return,Strategy_equity,QQQ_equity,TQQQ_equity
2010-03-26,41.86149978637695,0.5485222935676575,,0,0.0,0.0010425720413722583,0.005203363393278426,0.0010425720413722583,1.1003259444110718,1.1003259444110718,1.3254663384115122
2010-03-29,42.06210708618164,0.5560470223426819,,0,0.0,0.00479216704677099,0.013718182220238795,0.00479216704677099,1.1055988901425857,1.1055988901425857,1.343649327168634
2010-03-30,42.20161819458008,0.5618773102760315,,0,0.0,0.0033167883889551053,0.010485242612730872,0.0033167883889551053,1.1092659277042523,1.1092659277042523,1.3577378163504297
2010-03-31,42.00105285644531,0.5543028712272644,,0,0.0,-0.004752550890584684,-0.013480592489214405,-0.004752550890584684,1.103994084931646,1.103994084931646,1.3394347061410137
2010-04-01,42.00105285644531,0.5532064437866211,,0,0.0,0.0,-0.001978029516996216,0.0,1.103994084931646,1.103994084931646,1.3367852647561775
2010-04-05,42.393497467041016,0.5692020058631897,,0,0.0,0.009343685072301211,0.028914272883520997,0.009343685072301211,1.1143094579829307,1.1143094579829307,1.3754374386880075
2010-04-06,42.515586853027344,0.5735368728637695,,0,0.0,0.0028799083180444107,0.007615691715643358,0.0028799083180444107,1.1175185670598513,1.1175185670598513,1.3859123461952094
2010-04-07,42.410945892333984,0.5702985525131226,,0,0.0,-0.002461237593993304,-0.005646228697515965,-0.002461237593993304,1.1147680883506181,1.1147680883506181,1.3780871681338804
2010-04-08,42.506866455078125,0.5723409056663513,,0,0.0,0.0022616935492938417,0.0035811999596153665,0.0022616935492938417,1.1172893521449994,1.1172893521449994,1.383022373844748
2010-04-09,42.75977325439453,0.5826555490493774,,0,0.0,0.0059497869499198774,0.018021852502429825,0.0059497869499198774,1.123936985751676,1.123936985751676,1.4079469990737383
2010-04-12,42.794677734375,0.5849974155426025,,0,0.0,0.0008162924478762879,0.004019298360834256,0.0008162924478762879,1.1248544470250341,1.1248544470250341,1.4136059581392568
2010-04-13,43.012699127197266,0.593817412853241,,0,0.0,0.005094591298841378,0.015076985087972838,0.005094591298841378,1.1305851207033109,1.1305851207033109,1.434918874090392
2010-04-14,43.527244567871094,0.6147460341453552,,0,0.0,0.011962640129888458,0.035244202745005504,0.011962640129888458,1.144109903638491,1.144109903638491,1.4854914458114687
2010-04-15,43.719112396240234,0.6229680776596069,,0,0.0,0.004407993896097917,0.013374699563019288,0.004407993896097917,1.1491531331101945,1.1491531331101945,1.5053594476026322
2010-04-16,43.195823669433594,0.6007938385009766,,0,0.0,-0.011969335563446704,-0.03559450307941214,-0.011969335563446704,1.1353985336462125,1.1353985336462125,1.451776926109318
2010-04-19,43.16967010498047,0.5998467803001404,,0,0.0,-0.0006054651174908221,-0.0015763447294985244,-0.0006054651174908221,1.1347110894396395,1.1347110894396395,1.4494884252034381
2010-04-20,43.387718200683594,0.6087167263031006,,0,0.0,0.005050955802369472,0.014787019442735083,0.005050955802369472,1.1404424650008576,1.1404424650008576,1.4709220387289408
2010-04-21,43.63188552856445,0.6194300651550293,,0,0.0,0.00562756784653895,0.01759987591764345,0.00562756784653895,1.146860382347724,1.146860382347724,1.4968100840950973
2010-04-22,43.876094818115234,0.6285983920097351,,0,0.0,0.005597037271994676,0.01480122998616662,0.005597037271994676,1.1532794026534983,1.1532794026534983,1.5189647143954021
2010-04-23,44.05923843383789,0.6369199156761169,41.2384854888916,1,1.0,0.004174109306716245,0.013238219779367455,0.003174109306716245,1.1569400375387051,1.1580933169413583,1.5390731031216727
2010-04-26,43.96329879760742,0.6321861743927002,41.2919132008272,1,1.0,-0.0021775146289588765,-0.007432239386629402,-0.007432239386629402,1.1483413822237414,1.155571551802019,1.5276343433857498
2010-04-27,43.0301399230957,0.5931696891784668,41.32534063779391,1,1.0,-0.021225861116739075,-0.06171676445109542,-0.06171676445109542,1.0774694676275933,1.1310435505330148,1.4333536944476077
2010-04-28,43.05630111694336,0.5945647358894348,41.35800026947597,1,1.0,0.0006079737108550809,0.0023518509735387383,0.0023518509735387383,1.0800035152439915,1.131731195277571,1.4367247287293197
2010-04-29,43.806331634521484,0.6249109506607056,41.40333973919904,1,1.0,0.017419761988866522,0.05103937879173848,0.05103937879173848,1.1351262237549387,1.1514456833346818,1.5100542663783931
2010-04-30,42.94291687011719,0.5880876183509827,41.43133205067028,1,1.0,-0.019709816644950084,-0.058925727370900405,-0.058925727370900405,1.0682380853623954,1.128750900039536,1.421073220362515
2010-05-03,43.54468536376953,0.6121053099632263,41.46907050268991,1,1.0,0.014013218884791234,0.04084032865645093,0.04084032865645093,1.1118652798519335,1.144568333468195,1.479110317727001
2010-05-04,42.23652267456055,0.5579899549484253,41.48253457588062,1,1.0,-0.030041845021514746,-0.088408569790143,-0.088408569790143,1.013566860660907,1.1101833889776103,1.348344289974913
2010-05-05,42.01847839355469,0.5488218069076538,41.491774986530174,1,1.0,-0.005162458157029759,-0.01643066861592324,-0.01643066861592324,0.996913279453306,1.1044521136853838,1.3261900917661629
2010-05-06,40.6143684387207,0.4950558543205261,41.476903689109676,0,1.0,-0.03341648742447956,-0.09796613747925376,-0.09796613747925376,0.8992495360634897,1.0675452035174762,1.1962683709125748
2010-05-07,39.602725982666016,0.45902925729751587,41.44566739400228,0,0.0,-0.024908486699259158,-0.07277279262247582,-0.07377279262247582,0.8329093865236202,1.0409542680148032,1.109212580835327
2010-05-10,41.660919189453125,0.5274943709373474,41.44919611196049,1,0.0,0.05197099835218344,0.14915196047178414,0.05197099835218344,0.8761965188781574,1.0950537005624987,1.2746538118468833
2010-05-11,41.617305755615234,0.5271461606025696,41.45190755782589,1,0.0,-0.0010468668163454709,-0.0006601214230192998,-0.0010468668163454709,0.8752792578179465,1.0939073251812634,1.27381238555875
2010-05-12,42.4022216796875,0.555548369884491,41.46699190896655,1,0.0,0.018860325285866564,0.05387919215698256,0.018860325285866564,0.8917873093363649,1.1145387731667742,1.3424443678522142
2010-05-13,41.73066711425781,0.5304344892501831,41.471111834049225,1,0.0,-0.01583772120486293,-0.045205569839993465,-0.01583772120486293,0.8776634305570606,1.0968870188053488,1.281758405224965
2010-05-14,40.9283332824707,0.49779680371284485,41.46276139479417,0,0.0,-0.019226479883255543,-0.061530096927661204,-0.019226479883255543,0.8607890522651863,1.0757977426040837,1.2028916863136285
2010-05-17,41.05916213989258,0.5045234560966492,41.45664625456839,0,0.0,0.0031965351855143265,0.013512847679280515,0.0031965351855143265,0.8635405947580576,1.0792365679408145,1.2191461784454574
2010-05-18,40.49227523803711,0.485239714384079,41.44225265730673,0,0.0,-0.013806587185681729,-0.03822169510564066,-0.013806587185681729,0.851618046248155,1.0643359941715638,1.1725483449237082
2010-05-19,40.16960525512695,0.472432941198349,41.423537254333496,0,0.0,-0.007968679976941617,-0.026392673159462587,-0.007968679976941617,0.8448317745750151,1.0558546412460705,1.1416016596924679
2010-05-20,38.67828369140625,0.4246464669704437,41.38375097081281,0,0.0,-0.03712562158002197,-0.1011497507068253,-0.03712562158002197,0.8134668698133647,1.016655381391659,1.0261289364080768
2010-05-21,39.105621337890625,0.4279356896877289,41.35120626177107,0,0.0,0.011048516265454777,0.007745790847505374,0.011048516265454777,0.8224544717559062,1.027887914909327,1.0340771165320668
2010-05-24,38.94864273071289,0.43147364258766174,41.31736733879841,0,0.0,-0.004014221020077091,0.008267487347256575,-0.004014221020077091,0.8191529577273273,1.0237617456350148,1.0426263360090833
2010-05-25,38.983516693115234,0.4284340739250183,41.28495274649726,0,0.0,0.0008953832523370675,-0.007044621878672164,0.0008953832523370675,0.8198864135667787,1.0246784047564397,1.035281427711154
2010-05-26,38.547447204589844,0.41517868638038635,41.24745267058072,0,0.0,-0.011185996685681321,-0.030939153422591237,-0.011185996685681321,0.8107151668619856,1.0132163555169449,1.0032506967836392
2010-05-27,40.00390625,0.4601256251335144,41.230647989221524,0,0.0,0.03778354083164137,0.10825926336678005,0.03778354083164137,0.8413468564719464,1.0514992570569062,1.1118618781896448
2010-05-28,39.76844024658203,0.4536973834037781,41.211151885986325,0,0.0,-0.005886075273410785,-0.013970623192027243,-0.005886075273410785,0.836394625543705,1.0453100532799338,1.0963284748478777
2010-06-01,39.40214157104492,0.44114038348197937,41.187349118684466,0,0.0,-0.009210788083864885,-0.027677038442655788,-0.009210788083864885,0.8286907718933384,1.0356819238972388,1.0659853495037348
2010-06-02,40.33530044555664,0.4721841812133789,41.17628355150099,0,0.0,0.023682948116644065,0.07037169774928964,0.023682948116644065,0.84831661244883,1.0602099251662431,1.1410005483241825
2010-06-03,40.71904373168945,0.48444172739982605,41.170421502529045,0,0.0,0.009513832347691986,0.025959247840426913,0.009513832347691986,0.8563873544774302,1.0702965846476338,1.170620064344193
2010-06-04,39.32365036010742,0.4366055130958557,41.14704465262498,0,0.0,-0.03426881487631972,-0.09874503288708136,-0.03426881487631972,0.8270399747644219,1.0336187891255868,1.0550271475922484
2010-06-07,38.60851287841797,0.41129249334335327,41.11531300544739,0,0.0,-0.018185938363823317,-0.0579768669731503,-0.018185938363823317,0.8119994767589381,1.0148214615348592,0.9938599790032304
2010-06-08,38.538753509521484,0.40900012850761414,41.083503628954475,0,0.0,-0.0018068390542822499,-0.005573563517059954,-0.0018068390542822499,0.8105323243922733,1.0129878424850343,0.9883206372831921
2010-06-09,38.216060638427734,0.39998114109039307,41.04853481199683,0,0.0,-0.008373204676015877,-0.022051307050025004,-0.008373204676015877,0.8037455713436099,1.0045058879455913,0.966526875446584
2010-06-10,39.30620574951172,0.4331669807434082,41.02754289558135,0,0.0,0.028525836856868603,0.08296851087165469,0.028525836856868603,0.8266730863861884,1.0331602590268911,1.0467181710198203
2010-06-11,39.68122863769531,0.4444783926010132,41.01151534489223,0,0.0,0.009541060528037715,0.02611328277652225,0.009541060528037715,0.8345604243402988,1.0430177035934298,1.0740514186069852
2010-06-14,39.67249298095703,0.4447280466556549,40.99576214061064,0,0.0,-0.00022014582305507346,0.0005616787200404261,-0.00022014582305507346,0.8343766993487932,1.0427880876026112,1.0746546904330458
2010-06-15,40.73647689819336,0.47721660137176514,40.992747195931365,0,0.0,0.026819184711861732,0.0730526328627652,0.026819184711861732,0.856754002167902,1.0707548139393548,1.1531610449874998
2010-06-16,40.90217590332031,0.4868336021900177,40.991706146591014,0,0.0,0.004067583103493755,0.020152276326113494,0.004067583103493755,0.8602389202709708,1.0751101981285192,1.1763998650145977
2010-06-17,41.03300476074219,0.4917166531085968,40.99217544902455,1,0.0,0.0031985794039688376,0.0100302257210938,0.0031985794039688376,0.862990462763842,1.07854902346525,1.1881994211989584
2010-06-18,41.06706619262695,0.493062824010849,40.99301691805379,1,1.0,0.000830098406962243,0.0027376963821375,-0.000169901593037757,0.862843839309442,1.0794443252914592,1.1914523504556327
2010-06-21,40.71756362915039,0.4801068603992462,40.989956325954864,0,1.0,-0.008510531573821312,-0.026276496585590725,-0.026276496585590725,0.8401713261119295,1.070257680278884,1.1601451568369912
2010-06-22,40.40302276611328,0.46874570846557617,40.983506506615946,0,1.0,-0.00772494312041605,-0.02366379835568766,-0.02366379835568766,0.8202896812665861,1.061990000574541,1.132691715782273
2010-06-23,40.23699951171875,0.4624667167663574,40.97539230014967,0,1.0,-0.0041091790422616015,-0.013395304929346041,-0.013395304929346041,0.8093016508556241,1.0576260935210888,1.1175189648584252
2010-06-24,39.62534713745117,0.44004401564598083,40.960875685496994,0,1.0,-0.015201242182321217,-0.048485005098658274,-0.048485005098658274,0.7700626561875367,1.0415488631351324,1.063336052149417
2010-06-25,39.63322830200195,0.4397444725036621,40.94675177716194,0,0.0,0.0001988920001998462,-0.000680711773523357,-0.001680711773523357,0.7687684028149316,1.0417560188718271,1.062612226779507
2010-06-28,39.49314880371094,0.43580853939056396,40.93145069323088,0,0.0,-0.003534395361983189,-0.008950500481993862,-0.003534395361983189,0.7660512713375833,1.0380740412304084,1.0531013155315445
2010-06-29,37.969810485839844,0.38717538118362427,40.90060027440389,0,0.0,-0.03857221730894134,-0.11159294463332103,-0.03857221730894134,0.7365029752297593,0.9980332237292981,0.9355826387341554
2010-06-30,37.392005920410156,0.3680407404899597,40.86442919858952,0,0.0,-0.015217472988051095,-0.0494211192745998,-0.015217472988051095,0.7252952610985811,0.98284568010602,0.8893450975540299
2010-07-01,37.28693389892578,0.36445310711860657,40.82792414451132,0,0.0,-0.0028100129666224216,-0.00974792455470297,-0.0028100129666224216,0.7232571720102643,0.9800838710007332,0.8806758286399783
2010-07-02,37.181861877441406,0.36245933175086975,40.79109523272273,0,0.0,-0.0028179313903684555,-0.0054705950609112985,-0.0028179313903684555,0.7212190829219475,0.9773220618954465,0.8758580078015564
2010-07-06,37.295684814453125,0.36435267329216003,40.75614112854004,0,0.0,0.003061248987124454,0.005223597174735195,0.003061248987124454,0.7234269141090371,0.9803138880675183,0.8804331372165778
2010-07-07,38.4863395690918,0.39878517389297485,40.733667845773226,0,0.0,0.031924732326600314,0.09450321933882111,0.031924732326600314,0.7465221246998266,1.0116101465401226,0.9636369030961224
2010-07-08,38.69646453857422,0.4055119454860687,40.7136952643301,0,0.0,0.005459728616310722,0.016868158681594192,0.005459728616310722,0.7505979329067594,1.017133263405738,0.9798916832889878
2010-07-09,39.064186096191406,0.41687309741973877,40.697680612212245,0,0.0,0.009502717160391416,0.028016811983311518,0.009502717160391416,0.7577306527643467,1.0267987931223086,1.007345124343706
2010-07-12,39.177974700927734,0.4216069281101227,40.68306805537297,0,0.0,0.002912862550268791,0.011355567724768534,0.002912862550268791,0.7599378180059747,1.0297897168734558,1.0187841001254063
2010-07-13,39.685787200927734,0.4360075891017914,40.673570142473494,0,0.0,0.012961683289564707,0.03415660424799105,0.012961683289564707,0.7697878913227311,1.04313752503842,1.0535823054475355
2010-07-14,39.887123107910156,0.4429839849472046,40.666150830826666,0,0.0,0.005073249674072633,0.016000629392220134,0.005073249674072633,0.7736932174914891,1.0484296221473342,1.0704402854512023
2010-07-15,39.92215347290039,0.444528192281723,40.65919758449091,0,0.0,0.000878237442581753,0.003485921358313826,0.000878237442581753,0.7743727038441617,1.0493503922974157,1.074171756105056
2010-07-16,38.81904220581055,0.4087514281272888,40.642159108762385,0,0.0,-0.027631557196398426,-0.08048255380788183,-0.027631557196398426,0.7529755801865621,1.0203552069135866,0.987719669945424
2010-07-19,39.1517219543457,0.4179694652557373,40.628485373400764,0,0.0,0.00857001434428395,0.022551693998186906,0.00857001434428395,0.7594285917096565,1.0290996656731008,1.0099944216980234
2010-07-20,39.624488830566406,0.4311741590499878,40.61935813210227,0,0.0,0.01207525116703656,0.0315924843604809,0.01207525116703656,0.7685988826979795,1.041526302612017,1.0419026546696912
2010-07-21,39.08167266845703,0.416076123714447,40.60550510990727,0,0.0,-0.01369900730910234,-0.0350160950480114,-0.01369900730910234,0.758069840986132,1.0272584261799127,1.0054192922830019
2010-07-22,40.07098388671875,0.44413018226623535,40.60073259898594,0,0.0,0.025313942590287297,0.06742530261371549,0.025313942590287297,0.7772595774202831,1.05326238700562,1.073209992318851
2010-07-23,40.32487106323242,0.45569026470184326,40.59829134645715,0,0.0,0.006335935679328886,0.026028590033266852,0.006335935679328886,0.7821842441089604,1.0599357897431438,1.1011441352285238
2010-07-26,40.657554626464844,0.4657062292098999,40.59881119979055,1,0.0,0.00825008374386993,0.021979764072006303,0.00825008374386993,0.7886373296259949,1.0686803487716496,1.1253470235301202
2010-07-27,40.640037536621094,0.4656067490577698,40.59916968967604,1,0.0,-0.00043084464879128426,-0.00021361138393816148,-0.00043084464879128426,0.7882975494526885,1.0682199135621129,1.1251066365950133
2010-07-28,40.31610107421875,0.4560892581939697,40.59672944299106,0,0.0,-0.007970870157549492,-0.02044105005578256,-0.007970870157549492,0.7820141320404866,1.0597052713314006,1.1021082755182814
2010-07-29,40.01844787597656,0.4452265799045563,40.59178686549521,0,0.0,-0.007382985713182744,-0.023817000936237065,-0.007382985713182744,0.7762405328761247,1.0518814824529763,1.0758593616884278
2010-07-30,40.10601043701172,0.4482661187648773,40.58767011610128,0,0.0,0.0021880549017425643,0.006826948339366146,0.0021880549017425643,0.7779389897790155,1.0541830568867099,1.083204197971098
2010-08-02,40.858909606933594,0.4723832607269287,40.589949439553656,1,0.0,0.018772726624213476,0.053800947590021186,0.018772726624213476,0.7925430257644538,1.0739729472255217,1.141481610255432
2010-08-03,40.683815002441406,0.46750006079673767,40.590731652577716,1,0.0,-0.004285346970259729,-0.010337368692270199,-0.004285346970259729,0.7891467039101936,1.069370600509988,1.1296816939947754
2010-08-04,41.095314025878906,0.4810033440589905,40.59490175483641,1,0.0,0.01011456333219507,0.028884024612188863,0.01011456333219507,0.7971285782252863,1.0801868171744335,1.1623114478480596
2010-08-05,40.99899673461914,0.47816380858421326,40.59821400876905,1,0.0,-0.0023437536260000336,-0.005903359113505369,-0.0023437536260000336,0.7952603052296825,1.0776551254049236,1.1554499059696741
2010-08-06,40.93772506713867,0.4759212136268616,40.60097426127612,1,1.0,-0.001494467483608708,-0.0046900140016696845,-0.002494467483608708,0.7932765542572823,1.0760446048614616,1.1500308297324484
2010-08-09,41.21784973144531,0.48424288630485535,40.60594906345491,1,1.0,0.006842702271492307,0.01748539976727792,0.01748539976727792,0.8071473119344796,1.0834076577233742,1.1701395785350146
2010-08-10,40.858909606933594,0.47397810220718384,40.607972747802734,1,1.0,-0.008708366080481866,-0.021197593992551278,-0.021197593992551278,0.7900377309239134,1.0739729472255217,1.1453354348346143
2010-08-11,39.7470703125,0.43496087193489075,40.60114018879239,0,1.0,-0.027211673173111794,-0.08231863474409629,-0.08231863474409629,0.7250029035179332,1.0447483463888572,1.051052985514993
2010-08-12,39.43187713623047,0.4227033257484436,40.591933393102934,0,1.0,-0.007929972543672115,-0.028180801946438017,-0.028180801946438017,0.7045717402833018,1.0364635206869466,1.0214334694949827
2010-08-13,39.1517219543457,0.4142822325229645,40.58068174123764,0,0.0,-0.007104789379335785,-0.019921994251094755,-0.020921994251094755,0.6898306943836108,1.029099665673101,1.0010844777878278
2010-08-16,39.221763610839844,0.4166242778301239,40.570147492164786,0,0.0,0.001788980228655479,0.0056532603218255595,0.001788980228655479,0.6910647878569828,1.0309407046283061,1.0067438689449013
2010-08-17,39.720794677734375,0.43246957659721375,40.56361400897686,0,0.0,0.012723320446422104,0.03803258621800887,0.012723320446422104,0.6998574266021259,1.0440576935745522,1.0450329419400002
2010-08-18,39.87836456298828,0.43635672330856323,40.55838309717542,0,0.0,0.0039669368785875125,0.008988254715937671,0.0039669368785875125,0.7026337168374672,1.0481994045425662,1.0544259642087026
2010-08-19,39.27427673339844,0.42031145095825195,40.54865501866196,0,0.0,-0.015148259869977365,-0.036770998344318184,-0.015148259869977365,0.6919900387014052,1.032321007567,1.0156536688245783
2010-08-20,39.32680130004883,0.4188668727874756,40.5394681485972,0,0.0,0.0013373783305274944,-0.003436923185135554,0.0013373783305274944,0.6929154911841053,1.0337016113126685,1.012162945182127
2010-08-23,38.941612243652344,0.4073058068752289,40.527543850799105,0,0.0,-0.009794568682503169,-0.027600812246884376,-0.009794568682503169,0.6861286828145322,1.0235769498834524,0.9842264257689016
2010-08-24,38.21494674682617,0.3839358985424042,40.510413501880784,0,0.0,-0.018660385509452593,-0.05737681107989623,-0.018660385509452593,0.6733252570841202,1.0044766094000375,0.9277546520777179
2010-08-25,38.5826530456543,0.39544618129730225,40.49623879264383,0,0.0,0.009622054461155605,0.029979699211760025,0.009622054461155605,0.6798040293778552,1.0141417380406414,0.955568457489319
2010-08-26,38.11865234375,0.3825409412384033,40.478884147031465,0,0.0,-0.012026148159258288,-0.03263463062549232,-0.012026148159258288,0.6716286054012963,1.001945519244477,0.9243838338417836
2010-08-27,38.5826530456543,0.39519745111465454,40.46514334194902,0,0.0,0.012172536891388086,0.03308537338586093,0.012172536891388086,0.6798040293778551,1.0141417380406414,0.9549674181362926
2010-08-30,38.179931640625,0.38239169120788574,40.44870296999705,0,0.0,-0.010437887839199744,-0.032403447620044434,-0.010437887839199744,0.672708311166573,1.0035562403259222,0.9240231814238642
2010-08-31,38.04861068725586,0.3804973363876343,40.431559453691754,0,0.0,-0.0034395282475940814,-0.00495396438732143,-0.0034395282475940814,0.6703945119279243,1.0001044802892718,0.9194456034900309
2010-09-01,39.186729431152344,0.4123888313770294,40.422730871971616,0,0.0,0.02991222868165555,0.08381529104031737,0.02991222868165555,0.6904475058756393,1.0300198342092328,0.9965092043422881
2010-09-02,39.624488830566406,0.4265398383140564,40.41710944914482,0,0.0,0.011171113429692348,0.034314719168738295,0.011171113429692348,0.6981605732810242,1.0415263026120172,1.0307041378383566
2010-09-03,40.281097412109375,0.4482661187648773,40.416158316018695,0,0.0,0.016570777337989506,0.050936110766807374,0.016570777337989506,0.7097296366870272,1.0587852030642604,1.0832041979710978
2010-09-07,40.00969314575195,0.43735271692276,40.41333564122518,0,0.0,-0.006737757503990749,-0.024345810190132933,-0.006737757503990749,0.7049476505016345,1.0516513651171997,1.0568327141701384
2010-09-08,40.49123001098633,0.45280003547668457,40.41387284377526,1,0.0,0.012035505083235032,0.03532004708376535,0.012035505083235032,0.7134320515326615,1.0643085204678588,1.0941600953942912
2010-09-09,40.648780822753906,0.4585307836532593,40.41548180253538,1,0.0,0.003890986065990809,0.012656244981389397,0.003890986065990809,0.7162080057042064,1.0684497300909146,1.1080080536104617
2010-09-10,40.797637939453125,0.463463693857193,40.41808150414707,1,1.0,0.0036620315218873767,0.010758078584455433,0.0026620315218873767,0.7181145739916192,1.0723624266820595,1.1199280913234126
2010-09-13,41.366703033447266,0.48389360308647156,40.42449110907477,1,1.0,0.013948481400778201,0.044080926942194676,0.044080926942194676,0.7497697300638689,1.0873202540455276,1.1692955596975516
2010-09-14,41.54180145263672,0.49002328515052795,40.43198983621277,1,1.0,0.004232834776507932,0.012667417020929328,0.012667417020929328,0.7592673759042575,1.091922701030053,1.1841075141729616
2010-09-15,41.804439544677734,0.49834397435188293,40.441139500935876,1,1.0,0.006322260538952795,0.016980191459267102,0.016980191459267102,0.7721598813158872,1.098826120834362,1.2042138864719754
2010-09-16,41.97080612182617,0.5053701996803284,40.451269743458326,1,1.0,0.003979638979985323,0.014099147757496988,0.014099147757496988,0.7830466775749713,1.1031990520970605,1.2211922759889735
2010-09-17,42.11294174194336,0.5107517242431641,40.46220179607994,1,1.0,0.003386535386159073,0.010648678070530826,0.010648678070530826,0.7913850895586659,1.1069350747249642,1.2341963593981988
